District,Year,Respiratory_Cases,Emergency_Visits,Hospital_Admissions,Avg_Treatment_Cost_NPR
Kathmandu,2021,242,165,81,30313
Kathmandu,2022,251,95,12,33451
Kathmandu,2025,855,170,54,18143
Kathmandu,2021,462,120,17,7001
Kathmandu,2021,730,132,16,34062
Kathmandu,2026,577,123,47,45068
Kathmandu,2019,502,17,94,24951
Kathmandu,2026,731,125,16,27293
Kathmandu,2022,736,95,40,43382
Kathmandu,2023,263,114,67,11749
Kathmandu,2024,844,30,55,10005
Kathmandu,2020,273,15,18,28694
Kathmandu,2019,680,159,71,41387
Kathmandu,2022,649,116,57,33008
Kathmandu,2023,184,80,77,40938
Kathmandu,2026,677,25,60,13756
Kathmandu,2025,618,93,14,48240
Kathmandu,2026,617,193,44,7617
Kathmandu,2024,783,77,61,45077
Kathmandu,2026,703,176,78,9855
Kathmandu,2023,460,183,63,29656
Kathmandu,2021,368,92,47,33824
Kathmandu,2022,439,18,84,47568
Kathmandu,2025,953,152,61,15772
Kathmandu,2026,359,81,30,30376
Kathmandu,2026,657,96,73,37934
Kathmandu,2022,807,177,12,13635
Kathmandu,2023,255,131,23,45944
Kathmandu,2022,824,153,45,28659
Kathmandu,2021,719,117,18,7469
Kathmandu,2021,143,55,8,26384
Kathmandu,2025,95,195,6,27404
Kathmandu,2020,212,22,22,7764
Kathmandu,2022,380,199,96,43011
Kathmandu,2025,197,144,76,44933
Kathmandu,2024,761,195,20,42786
Kathmandu,2021,353,180,49,27510
Kathmandu,2021,728,50,32,14773
Kathmandu,2022,756,133,94,22996
Kathmandu,2023,420,93,57,19763
Kathmandu,2019,241,60,69,8633
Kathmandu,2026,863,144,12,29714
Kathmandu,2026,152,82,79,29621
Kathmandu,2020,200,165,67,46161
Kathmandu,2021,595,156,46,14141
Kathmandu,2022,484,74,58,5822
Kathmandu,2021,351,40,62,48262
Kathmandu,2023,759,97,27,26652
Kathmandu,2024,563,153,53,28751
Kathmandu,2023,960,127,14,28292
Kathmandu,2024,488,34,78,46062
Kathmandu,2024,704,134,36,14763
Kathmandu,2024,902,104,89,41823
Kathmandu,2020,133,126,89,14916
Kathmandu,2020,207,120,75,28102
Kathmandu,2026,163,68,73,8914
Kathmandu,2021,232,48,75,48816
Kathmandu,2026,386,21,48,17872
Kathmandu,2020,910,188,13,23339
Kathmandu,2026,309,117,8,46346
Kathmandu,2026,482,165,41,21961
Kathmandu,2019,651,99,7,15630
Kathmandu,2020,456,46,10,33075
Kathmandu,2022,724,137,87,10579
Kathmandu,2025,919,198,64,48825
Kathmandu,2021,83,28,31,23398
Kathmandu,2019,206,196,34,25266
Kathmandu,2021,732,88,34,32097
Kathmandu,2022,215,74,48,35307
Kathmandu,2025,738,47,15,19954
Kathmandu,2022,101,115,42,44912
Kathmandu,2019,275,92,68,40969
Kathmandu,2021,373,99,53,37042
Kathmandu,2024,855,15,7,10415
Kathmandu,2021,204,39,98,31354
Kathmandu,2023,236,128,41,47592
Kathmandu,2025,667,85,11,20732
Kathmandu,2019,149,141,93,13399
Kathmandu,2019,531,198,50,37711
Kathmandu,2021,947,128,12,23520
Kathmandu,2026,646,90,96,22214
Kathmandu,2026,920,192,69,10260
Kathmandu,2020,403,91,95,33804
Kathmandu,2023,500,112,85,31496
Kathmandu,2020,163,138,41,28676
Kathmandu,2024,880,124,64,39232
Kathmandu,2020,452,144,26,27429
Kathmandu,2019,953,120,69,46513
Kathmandu,2019,735,140,88,21625
Kathmandu,2021,826,185,80,19298
Kathmandu,2025,405,35,46,33204
Kathmandu,2024,812,95,11,16509
Kathmandu,2020,778,108,48,40707
Kathmandu,2019,392,80,72,49006
Kathmandu,2022,128,142,81,34366
Kathmandu,2019,652,69,88,41729
Kathmandu,2022,181,137,53,24562
Kathmandu,2021,94,147,50,38166
Kathmandu,2022,768,138,20,13868
Kathmandu,2021,209,127,98,15699
Kathmandu,2019,193,107,39,33893
Kathmandu,2020,423,19,50,10923
Kathmandu,2019,106,35,49,47599
Kathmandu,2021,937,106,61,5726
Kathmandu,2023,264,160,9,17136
Kathmandu,2025,576,157,59,28698
Kathmandu,2021,180,132,89,40267
Kathmandu,2019,250,13,30,28244
Kathmandu,2023,947,169,61,41789
Kathmandu,2019,146,146,28,7122
Kathmandu,2020,770,38,35,47276
Kathmandu,2024,773,145,72,31761
Kathmandu,2026,600,187,32,18905
Kathmandu,2020,708,139,36,16140
Kathmandu,2019,370,17,69,39529
Kathmandu,2022,157,86,35,44120
Kathmandu,2024,567,16,91,48548
Kathmandu,2019,850,114,86,36186
Kathmandu,2025,121,109,82,21122
Kathmandu,2026,510,133,28,21062
Kathmandu,2022,795,99,21,45193
Kathmandu,2022,749,119,12,20382
Kathmandu,2023,237,105,59,42199
Kathmandu,2023,586,138,48,31640
Kathmandu,2024,745,92,90,29404
Kathmandu,2019,75,25,78,42302
Kathmandu,2020,50,177,37,12704
Kathmandu,2025,575,132,33,18012
Kathmandu,2020,953,10,70,22598
Kathmandu,2023,519,123,38,43390
Kathmandu,2024,515,182,64,48872
Kathmandu,2022,819,196,46,46401
Kathmandu,2023,960,165,76,17380
Kathmandu,2020,903,10,69,31857
Kathmandu,2024,548,93,99,40177
Kathmandu,2019,166,72,62,28434
Kathmandu,2026,873,27,39,25472
Kathmandu,2019,897,119,89,30318
Kathmandu,2025,915,146,6,33613
Kathmandu,2020,478,196,27,15756
Kathmandu,2022,214,190,29,6354
Kathmandu,2024,53,79,35,17967
Kathmandu,2020,226,18,86,40864
Kathmandu,2024,419,55,25,9225
Kathmandu,2019,388,43,78,46331
Kathmandu,2021,809,50,40,36373
Kathmandu,2024,573,19,60,6678
Kathmandu,2025,853,163,20,23092
Kathmandu,2020,928,117,57,7645
Kathmandu,2024,822,62,36,38019
Kathmandu,2026,858,111,78,32262
Kathmandu,2024,518,158,18,11583
Kathmandu,2020,547,134,87,21916
Kathmandu,2024,523,52,25,39388
Kathmandu,2019,142,65,85,6751
Kathmandu,2023,868,82,31,46950
Kathmandu,2022,755,170,54,10488
Kathmandu,2024,840,78,77,47445
Kathmandu,2024,326,126,41,27679
Kathmandu,2020,911,97,40,19156
Kathmandu,2023,63,128,50,36303
Kathmandu,2021,542,197,43,22309
Kathmandu,2020,658,13,25,16847
Kathmandu,2024,420,77,26,33082
Kathmandu,2025,268,88,54,9413
Kathmandu,2025,867,64,29,34001
Kathmandu,2019,339,144,10,23784
Kathmandu,2026,263,152,34,43801
Kathmandu,2022,900,16,31,18077
Kathmandu,2024,243,135,11,31681
Kathmandu,2020,625,157,11,24845
Kathmandu,2025,359,154,65,49576
Kathmandu,2026,644,28,27,10590
Kathmandu,2023,912,199,72,6024
Kathmandu,2023,639,22,6,37738
Kathmandu,2025,436,110,25,49593
Kathmandu,2020,396,80,39,6737
Kathmandu,2026,327,180,46,16547
Kathmandu,2024,281,139,70,5504
Kathmandu,2025,161,196,39,14886
Kathmandu,2022,374,110,63,39183
Kathmandu,2019,281,155,10,30001
Kathmandu,2020,302,171,94,47639
Kathmandu,2024,563,186,11,29317
Kathmandu,2021,510,133,31,15939
Kathmandu,2022,252,169,99,9836
Kathmandu,2020,469,176,49,34265
Kathmandu,2023,865,187,26,43853
Kathmandu,2023,626,87,55,19019
Kathmandu,2021,812,68,88,39341
Kathmandu,2022,909,32,8,24041
Kathmandu,2020,709,182,47,11821
Kathmandu,2021,874,142,14,18886
Kathmandu,2025,330,116,80,9680
Kathmandu,2022,456,44,81,26005
Morang,2021,999,71,53,13824
Morang,2026,999,28,26,22866
Morang,2023,999,142,48,22221
Morang,2025,998,67,86,43766
Morang,2025,997,117,37,5757
Morang,2021,997,148,22,41449
Morang,2023,997,157,75,6813
Morang,2023,996,104,89,27115
Morang,2020,995,146,51,17853
Morang,2022,995,19,76,19246
Morang,2026,995,115,11,7422
Morang,2022,994,194,56,7324
Morang,2025,994,158,85,47229
Morang,2023,994,70,48,39210
Morang,2023,992,171,67,23459
Morang,2020,992,59,19,5617
Morang,2025,992,160,85,29366
Morang,2020,992,35,69,32235
Morang,2025,992,74,15,10274
Morang,2023,991,106,49,7301
Morang,2022,991,171,22,40150
Morang,2021,991,118,76,12792
Morang,2025,990,36,15,20883
Morang,2020,989,149,68,40330
Morang,2021,989,164,35,28471
Morang,2024,989,151,88,19082
Morang,2019,989,127,93,21881
Morang,2020,988,50,33,7947
Morang,2023,988,75,72,39243
Morang,2023,988,186,49,24891
Morang,2025,987,68,68,18211
Morang,2023,986,86,10,7121
Morang,2024,986,29,83,46724
Morang,2025,985,30,48,27924
Morang,2024,985,73,87,29773
Morang,2024,984,199,90,21389
Morang,2021,983,84,93,10498
Morang,2024,983,37,84,28375
Morang,2024,983,183,46,12965
Morang,2025,983,178,60,18334
Morang,2023,982,21,38,43310
Morang,2019,981,108,69,10594
Morang,2021,981,150,11,8072
Morang,2022,981,43,77,40443
Morang,2024,980,106,28,41207
Morang,2026,980,25,77,32235
Morang,2025,979,150,96,37827
Morang,2019,979,182,57,16505
Morang,2022,979,26,67,42991
Morang,2019,978,122,88,41026
Morang,2022,978,82,58,23004
Morang,2022,978,115,97,12358
Morang,2021,977,138,81,11309
Morang,2025,977,191,46,7484
Morang,2019,977,25,49,27666
Morang,2019,976,118,45,31524
Morang,2023,976,14,7,26445
Morang,2023,975,191,20,21322
Morang,2024,975,114,32,33645
Morang,2026,975,18,14,9761
Morang,2026,974,136,63,40538
Morang,2022,974,110,61,32365
Morang,2022,974,179,48,35890
Morang,2021,974,10,5,22143
Morang,2021,974,90,60,27333
Morang,2019,973,162,45,7612
Morang,2026,973,52,67,14843
Morang,2021,973,146,69,16788
Morang,2023,973,74,70,16288
Morang,2025,972,191,43,10167
Morang,2023,972,162,50,18603
Morang,2024,971,159,42,49941
Morang,2026,970,149,48,44852
Morang,2019,970,78,59,41233
Morang,2025,969,22,18,42029
Morang,2021,968,169,22,17932
Morang,2024,968,122,76,43794
Morang,2022,968,120,72,15388
Morang,2020,968,138,40,17636
Morang,2023,967,78,80,16844
Morang,2019,967,92,91,38960
Morang,2024,967,104,19,9634
Morang,2020,966,67,66,35455
Morang,2022,798,169,19,31299
Morang,2021,427,104,12,15381
Morang,2019,897,173,60,44779
Morang,2026,679,144,22,16000
Morang,2025,514,130,76,41823
Morang,2020,913,188,51,39803
Morang,2023,326,148,97,49379
Morang,2022,603,71,11,25070
Morang,2020,67,58,11,15828
Morang,2023,235,21,89,14815
Morang,2020,383,132,91,35999
Morang,2024,572,95,98,37981
Morang,2020,743,142,44,40245
Morang,2021,55,98,23,45923
Morang,2026,212,43,97,10780
Morang,2021,890,140,18,31852
Morang,2023,99,72,87,16771
Morang,2025,337,181,51,10767
Morang,2020,361,50,42,16406
Morang,2024,431,74,87,46135
Morang,2020,124,134,31,44418
Morang,2022,241,63,30,18056
Morang,2023,693,46,10,13160
Morang,2022,255,58,11,47262
Morang,2022,155,27,96,12948
Morang,2019,287,194,37,45801
Morang,2021,297,113,49,29337
Morang,2019,935,83,81,30628
Morang,2019,365,35,79,40784
Morang,2022,923,50,50,48172
Morang,2024,783,152,33,32639
Morang,2025,783,20,80,25771
Morang,2019,301,102,82,42310
Morang,2025,82,184,94,34389
Morang,2026,613,69,81,13469
Morang,2019,169,37,34,12621
Morang,2019,470,107,78,45497
Morang,2024,301,127,39,27381
Morang,2019,129,145,73,47797
Morang,2019,73,21,34,48681
Morang,2025,448,11,64,37290
Morang,2020,716,97,86,16051
Morang,2022,139,155,61,19766
Morang,2024,319,91,15,16064
Morang,2019,113,147,91,32210
Morang,2025,688,142,37,10846
Morang,2022,934,17,85,33121
Morang,2024,954,94,78,15965
Morang,2023,653,125,33,19668
Morang,2022,383,144,48,30005
Morang,2024,237,67,41,49155
Morang,2024,651,147,38,5247
Morang,2026,234,199,72,16286
Morang,2024,863,45,83,17153
Morang,2023,412,122,49,48025
Morang,2021,293,31,29,34652
Morang,2025,282,54,73,41734
Morang,2019,925,78,44,39997
Morang,2020,393,22,20,34450
Morang,2020,850,76,52,7971
Morang,2022,669,187,7,29336
Morang,2021,696,130,37,30284
Morang,2023,245,53,46,43947
Morang,2021,398,134,51,39768
Morang,2022,301,77,50,47014
Morang,2019,564,52,54,12221
Morang,2024,657,153,39,17312
Morang,2022,489,164,77,14270
Morang,2026,850,143,25,21113
Morang,2026,204,100,99,19138
Morang,2023,657,89,34,25626
Morang,2022,821,194,8,7967
Morang,2024,227,47,96,36389
Morang,2025,767,131,84,49616
Morang,2019,295,27,15,18670
Morang,2025,238,89,60,11862
Morang,2019,467,118,95,18863
Morang,2024,432,105,87,44735
Morang,2020,740,182,62,24470
Morang,2025,383,133,46,30470
Morang,2021,218,112,81,15782
Morang,2023,637,12,8,16130
Morang,2022,939,188,92,14472
Morang,2019,387,86,82,23172
Morang,2024,896,52,66,19122
Morang,2019,315,146,38,9102
Morang,2025,673,185,56,47003
Morang,2024,115,157,30,7766
Morang,2020,822,84,21,25684
Morang,2025,328,162,28,6075
Morang,2025,331,172,82,9582
Morang,2023,546,28,76,39872
Morang,2020,532,175,86,22020
Morang,2024,675,85,43,32562
Morang,2021,567,105,72,7376
Morang,2020,612,173,33,26143
Morang,2024,133,74,39,31183
Morang,2024,576,16,54,17282
Morang,2023,247,106,59,31328
Morang,2021,268,45,5,43447
Morang,2023,290,161,57,49964
Morang,2023,496,171,40,46163
Morang,2021,82,93,6,6934
Morang,2019,811,86,54,5991
Morang,2025,442,66,19,26923
Morang,2023,545,39,28,37785
Morang,2022,555,68,6,38329
Morang,2019,339,123,53,9354
Morang,2020,875,105,60,34778
Morang,2025,166,149,45,39068
Morang,2019,916,114,29,7056
Morang,2022,887,33,13,38479
Morang,2020,562,60,44,22569
Morang,2022,858,44,89,23981
Morang,2022,722,194,9,15981
Morang,2024,425,100,57,6815
Morang,2026,219,83,22,16207
Morang,2026,350,14,77,19989
Morang,2020,256,68,62,43970
Morang,2024,489,13,97,48317
Morang,2022,636,133,69,13815
Morang,2022,815,102,17,24016
Morang,2024,807,31,8,6449
Morang,2025,881,71,43,18582
Morang,2023,531,95,25,10865
Morang,2021,264,79,89,34998
Morang,2020,340,27,78,10469
Morang,2023,777,29,20,12747
Morang,2021,489,142,98,40104
Morang,2019,192,107,53,20264
Morang,2026,96,44,94,46210
Morang,2020,490,31,18,42073
Morang,2024,359,180,49,42034
Morang,2019,168,71,91,46209
Morang,2023,237,98,84,43477
Morang,2022,845,166,99,14607
Morang,2019,444,120,7,42453
Morang,2023,581,68,16,39002
Morang,2020,680,133,37,44343
Morang,2023,304,169,12,7272
Morang,2021,252,199,18,44866
Morang,2021,437,44,59,21950
Morang,2020,403,119,33,18573
Morang,2023,580,13,14,33645
Morang,2020,852,162,54,24239
Morang,2022,562,102,74,14502
Morang,2023,176,52,85,39168
Morang,2024,381,199,51,30663
Morang,2021,885,157,61,13377
Morang,2024,956,77,29,22475
Morang,2019,378,148,35,6206
Morang,2022,237,104,45,23191
Morang,2024,883,95,18,16532
Morang,2026,330,155,41,7442
Morang,2025,585,174,70,31789
Morang,2022,737,182,26,30836
Morang,2025,560,151,19,14846
Morang,2024,325,94,12,24341
Morang,2019,924,112,17,8907
Morang,2019,714,98,35,15483
Morang,2020,198,65,24,5459
Morang,2024,268,193,52,29816
Morang,2023,58,23,6,36179
Morang,2019,567,95,20,6213
Morang,2024,538,57,84,26521
Morang,2023,647,70,11,40012
Morang,2026,155,176,34,48654
Morang,2021,844,26,38,32149
Morang,2026,139,85,9,5786
Morang,2025,484,26,89,14831
Morang,2019,241,18,30,38642
Morang,2023,643,68,61,26660
Morang,2020,703,62,91,7883
Morang,2024,155,188,38,39835
Morang,2023,800,170,52,41182
Morang,2020,561,110,9,45853
Morang,2023,340,102,24,8829
Morang,2026,173,149,24,35769
Morang,2022,821,111,77,14598
Morang,2020,386,70,50,47085
Morang,2023,870,92,28,7035
Morang,2020,441,112,81,33352
Morang,2019,758,113,16,8405
Morang,2021,656,151,20,39807
Morang,2026,864,87,66,10960
Morang,2020,746,155,73,12785
Morang,2022,145,122,33,48164
Morang,2024,735,60,58,36265
Morang,2022,882,69,73,43980
Morang,2019,769,168,36,24165
Morang,2026,867,80,94,18538
Morang,2024,608,101,93,40219
Morang,2025,841,43,79,33517
Morang,2023,380,192,85,34389
Morang,2023,257,93,19,15271
Morang,2022,895,98,87,44875
Morang,2020,948,119,66,17610
Morang,2021,903,70,55,30612
Morang,2020,379,195,59,34524
Morang,2020,889,165,68,9568
Morang,2021,713,183,65,43527
Morang,2021,749,28,59,41877
Morang,2023,800,55,75,8489
Morang,2022,564,141,9,19234
Morang,2021,903,167,23,35500
Morang,2023,627,50,13,28589
Morang,2020,899,110,40,36831
Morang,2026,562,94,30,20105
Morang,2025,383,194,63,38099
Morang,2026,644,56,58,14553
Morang,2023,675,17,63,49584
Morang,2025,568,147,98,12908
Morang,2026,755,166,12,47395
Morang,2025,830,128,45,37415
Morang,2025,631,60,14,10793
Morang,2023,357,143,60,26740
Morang,2024,56,41,70,42245
Morang,2024,405,151,11,18877
Morang,2021,915,10,60,27493
Morang,2025,715,44,67,48727
Morang,2025,754,193,41,43930
Morang,2022,540,130,33,7065
Morang,2026,143,46,42,7873
Morang,2025,858,12,60,28618
Morang,2023,235,186,92,36026
Morang,2025,469,130,69,18584
Morang,2025,755,116,53,37004
Morang,2026,224,48,83,27872
Morang,2026,381,129,59,25531
Morang,2026,188,122,38,18785
Morang,2024,280,101,84,22412
Morang,2019,464,167,82,25282
Morang,2025,391,31,91,45329
Morang,2025,809,104,62,34365
Morang,2021,939,77,41,28039
Morang,2020,343,32,6,41790
Morang,2023,445,48,50,14234
Morang,2020,93,135,41,23570
Morang,2023,104,24,14,23429
Morang,2019,542,153,5,13031
Morang,2025,97,166,50,24179
Morang,2020,619,119,7,36585
Morang,2022,813,197,27,49661
Morang,2021,243,153,91,20201
Morang,2021,807,178,20,6849
Morang,2025,483,120,84,24370
Morang,2020,955,106,6,20280
Morang,2022,140,19,72,34365
Morang,2025,71,30,68,21040
Morang,2019,880,165,51,28212
Morang,2021,50,147,44,28078
Morang,2021,714,91,27,26892
Morang,2021,142,54,35,44458
Morang,2022,243,94,20,40406
Morang,2021,583,169,65,18894
Morang,2024,518,140,42,31202
Morang,2020,898,191,59,23209
Morang,2022,913,196,14,9905
Morang,2024,440,193,35,12065
Morang,2022,228,180,26,36602
Morang,2019,592,148,43,9687
Morang,2021,553,30,83,13137
Morang,2025,163,177,97,39752
Morang,2023,581,18,33,40413
Morang,2022,99,74,65,7957
Morang,2021,891,59,69,43206
Morang,2023,324,151,63,46023
Morang,2021,392,139,35,15969
Morang,2024,745,187,43,29193
Morang,2019,567,115,91,44749
Morang,2025,866,124,32,23166
Morang,2023,364,13,57,48257
Morang,2024,279,36,39,30660
Morang,2021,291,52,24,43124
Morang,2020,507,132,48,9355
Morang,2023,865,127,47,21873
Morang,2020,483,49,84,45777
Morang,2025,886,56,26,39850
Morang,2019,358,136,40,30568
Morang,2024,823,123,13,39523
Morang,2019,387,168,33,33102
Morang,2025,600,133,81,44672
Morang,2024,316,40,74,16957
Morang,2023,478,46,6,13654
Morang,2024,594,180,42,22335
Morang,2020,802,110,37,38961
Morang,2023,920,132,70,33736
Morang,2026,735,77,85,13246
Morang,2026,292,17,30,45380
Morang,2021,814,95,92,36360
Morang,2023,829,125,80,35529
Morang,2021,665,170,42,5534
Morang,2025,356,17,98,9420
Morang,2021,809,118,95,14853
Morang,2021,98,145,58,14456
Morang,2025,165,131,79,44416
Morang,2023,228,147,30,41373
Morang,2026,811,142,43,14855
Morang,2025,210,150,54,15144
Morang,2019,596,145,53,6256
Morang,2021,417,174,22,29895
Morang,2020,305,73,10,28826
Morang,2026,244,27,59,27487
Morang,2019,667,23,36,18959
Morang,2025,152,39,42,37767
Morang,2020,504,29,45,11164
Morang,2024,783,188,79,41482
Morang,2023,815,69,11,36570
Morang,2026,887,17,37,22947
Morang,2020,210,27,87,46256
Morang,2022,929,143,50,14930
Morang,2026,447,31,71,14791
Morang,2021,542,44,44,44858
Morang,2021,266,33,65,9367
Morang,2024,916,198,76,21117
Morang,2022,369,65,10,49080
Morang,2021,345,18,76,10870
Morang,2025,637,155,16,42981
Morang,2019,746,110,76,24324
Morang,2021,425,65,46,28434
Morang,2021,260,114,70,11013
Morang,2020,463,161,20,44328
Morang,2021,442,162,51,18745
Morang,2019,952,168,7,21708
Morang,2026,307,160,14,40573
Morang,2026,842,108,56,46230
Morang,2023,263,47,44,39670
Morang,2025,631,76,21,16768
Morang,2022,275,104,95,39517
Morang,2020,756,154,46,47055
Morang,2023,785,124,92,40599
Morang,2024,950,44,17,42637
Morang,2024,562,71,24,39728
Morang,2024,700,161,75,42537
Morang,2019,963,143,5,41370
Morang,2022,900,91,74,25442
Morang,2025,179,169,80,9651
Morang,2023,807,180,72,38427
Morang,2025,297,29,41,44365
Morang,2021,231,26,41,49042
Morang,2025,504,123,60,5475
Morang,2026,395,91,63,11027
Morang,2023,675,80,38,21032
Morang,2026,895,171,93,42437
Morang,2019,789,153,22,38657
Morang,2022,345,24,20,49635
Morang,2022,305,186,14,40811
Morang,2020,705,91,20,17397
Morang,2025,427,114,12,36835
Morang,2023,602,116,82,38820
Morang,2024,446,170,42,8152
Morang,2023,646,69,19,44697
Morang,2024,449,61,99,20885
Morang,2019,240,40,84,42867
Morang,2020,694,68,57,48574
Morang,2023,182,51,16,38530
Morang,2023,89,117,69,25420
Morang,2019,112,93,16,27409
Morang,2022,509,186,7,19131
Morang,2019,240,170,39,27146
Morang,2020,200,53,54,23049
Morang,2019,90,61,80,44608
Morang,2020,455,186,89,31022
Morang,2019,240,37,19,13464
Morang,2019,102,187,33,7038
Morang,2019,440,104,17,17408
Morang,2025,860,158,25,8495
Morang,2019,556,167,24,16175
Morang,2019,444,155,63,41691
Morang,2019,73,57,55,9674
Morang,2022,933,46,67,10558
Morang,2025,783,165,60,39668
Morang,2025,606,37,41,49756
Morang,2020,219,47,36,28465
Morang,2026,523,105,30,24855
Morang,2023,187,26,91,44531
Morang,2023,287,17,42,40319
Morang,2026,551,64,48,5729
Morang,2024,184,48,9,29249
Morang,2026,681,110,86,35853
Morang,2023,668,11,6,30673
Morang,2021,179,118,44,47514
Morang,2019,108,71,26,18832
Morang,2020,424,42,32,36751
Morang,2023,282,193,46,43154
Morang,2024,895,193,8,33190
Morang,2026,944,59,49,32859
Morang,2023,154,85,51,16509
Morang,2020,529,93,80,10667
Morang,2023,125,185,81,18776
Morang,2025,250,80,9,46392
Morang,2022,161,11,18,47194
Morang,2020,606,138,36,39710
Morang,2021,661,182,47,46882
Morang,2021,525,141,51,7655
Morang,2020,264,80,33,22993
Morang,2022,526,67,65,45875
Morang,2020,468,115,14,24065
Morang,2023,951,84,50,24897
Morang,2024,201,15,48,46810
Morang,2021,285,175,54,13484
Morang,2024,341,193,32,11231
Morang,2022,184,177,86,31380
Morang,2021,830,70,17,42839
Morang,2021,867,148,18,18184
Morang,2020,577,136,21,33760
Morang,2021,78,149,55,23991
Morang,2023,336,18,80,14800
Morang,2025,929,174,18,41217
Morang,2020,393,22,85,12101
Morang,2025,963,83,20,25469
Morang,2025,962,76,42,49761
Morang,2021,52,18,74,40516
Morang,2019,93,69,97,21882
Morang,2019,932,48,69,22385
Morang,2024,219,120,72,45035
Morang,2026,579,81,28,16923
Morang,2024,780,154,63,12624
Morang,2026,341,45,78,11369
Morang,2026,362,182,26,36674
Morang,2019,647,130,24,43284
Morang,2024,852,173,46,24876
Morang,2021,698,26,57,11778
Morang,2022,453,116,97,11358
Morang,2019,156,65,85,45504
Morang,2019,616,164,58,16000
Morang,2022,326,141,72,27564
Morang,2022,547,56,50,42921
Morang,2023,679,161,50,37944
Morang,2025,746,116,89,44567
Morang,2020,656,65,96,24295
Morang,2021,913,196,54,36584
Morang,2019,754,43,31,46800
Morang,2021,382,78,44,11626
Morang,2022,518,191,31,22709
Morang,2019,284,136,58,26980
Morang,2019,286,137,80,9550
Morang,2023,917,73,15,46496
Morang,2023,347,42,76,23051
Morang,2024,308,58,22,28628
Morang,2021,874,77,37,37589
Morang,2024,366,168,7,32571
Morang,2021,533,104,13,19609
Morang,2024,81,92,88,9032
Morang,2024,824,92,52,23328
Morang,2023,730,164,48,25745
Morang,2026,475,34,7,21332
Morang,2021,81,73,15,20195
Morang,2025,353,106,43,33861
Morang,2024,792,88,43,9974
Morang,2025,554,63,52,37150
Morang,2019,335,12,63,22832
Morang,2026,121,167,6,25707
Morang,2022,660,166,47,12813
Morang,2020,269,155,44,17359
Morang,2026,673,29,93,6083
Morang,2019,78,78,79,35913
Morang,2019,61,60,29,32629
Morang,2019,716,104,36,39852
Morang,2022,731,141,6,35352
Morang,2022,563,160,98,33503
Morang,2022,530,115,85,42429
Morang,2021,126,62,36,23687
Morang,2019,127,40,36,13572
Morang,2023,918,167,28,16194
Morang,2025,546,143,58,29374
Morang,2023,383,13,25,6360
Morang,2025,486,155,31,19035
Morang,2024,692,167,54,46632
Morang,2019,917,144,33,8632
Morang,2026,894,194,26,17513
Morang,2020,508,117,63,24663
Morang,2022,908,130,66,45926
Morang,2024,81,70,37,43071
Morang,2026,220,76,99,5733
Morang,2021,483,76,49,7505
Morang,2021,166,126,20,49873
Morang,2026,564,72,44,19617
Morang,2021,271,58,52,33952
Morang,2021,610,78,6,19123
Morang,2023,907,124,84,6923
Morang,2023,938,45,25,10815
