Event_ID,Province,Year,Month,Event_Type,Intensity,CO2_Equivalent_Mt
EV_031792,Koshi,2025,November,Forest Fire,5,3.34
EV_010903,Koshi,2022,December,Dust Storm,5,2.41
EV_080540,Koshi,2023,May,Forest Fire,5,1.36
EV_084061,Koshi,2019,April,Dust Storm,5,2.57
EV_043632,Koshi,2019,May,Forest Fire,5,0.35
EV_054261,Koshi,2019,May,Crop Burning,5,3.74
EV_052695,Koshi,2021,September,Factory Emission,5,2.24
EV_058083,Koshi,2024,May,Dust Storm,5,1.66
EV_058351,Koshi,2019,June,Dust Storm,5,1.27
EV_075429,Koshi,2021,October,Forest Fire,5,2.2
EV_073206,Koshi,2024,April,Factory Emission,5,3.21
EV_093080,Koshi,2024,August,Dust Storm,5,2.99
EV_042718,Koshi,2019,March,Forest Fire,5,1.18
EV_078282,Koshi,2022,February,Factory Emission,5,2.32
EV_055468,Koshi,2023,November,Forest Fire,5,0.92
EV_055011,Koshi,2022,December,Crop Burning,5,0.1
EV_013021,Koshi,2023,March,Forest Fire,5,2.39
EV_028302,Koshi,2025,April,Crop Burning,5,3.04
EV_055119,Koshi,2026,October,Dust Storm,5,3.82
EV_014728,Koshi,2021,February,Factory Emission,5,1.79
EV_071306,Koshi,2021,October,Forest Fire,5,2.24
EV_056414,Koshi,2022,January,Forest Fire,5,2.81
EV_006360,Koshi,2024,May,Dust Storm,5,1.63
EV_081825,Koshi,2026,September,Construction,5,4.16
EV_069611,Koshi,2019,July,Factory Emission,5,4.74
EV_040070,Koshi,2024,September,Crop Burning,5,3.12
EV_026093,Koshi,2019,July,Dust Storm,5,1.1
EV_039336,Koshi,2024,January,Construction,5,1.93
EV_096508,Koshi,2019,January,Construction,5,3.18
EV_068919,Koshi,2019,September,Crop Burning,5,3.38
EV_039668,Koshi,2023,May,Construction,5,4.08
EV_026114,Koshi,2026,March,Construction,5,1.9
EV_084586,Koshi,2020,January,Factory Emission,5,4.3
EV_079427,Koshi,2022,March,Factory Emission,5,4.14
EV_004941,Koshi,2025,November,Dust Storm,5,1.52
EV_086323,Koshi,2023,November,Factory Emission,5,2.2
EV_082818,Koshi,2024,April,Forest Fire,5,2.71
EV_020243,Koshi,2024,June,Construction,5,0.96
EV_062925,Koshi,2020,April,Forest Fire,5,2.52
EV_068762,Koshi,2021,June,Construction,5,0.13
EV_076826,Koshi,2020,June,Dust Storm,5,1.73
EV_007209,Koshi,2021,June,Dust Storm,5,3.53
EV_085505,Koshi,2023,July,Dust Storm,5,2.8
EV_014840,Koshi,2024,March,Factory Emission,5,4.91
EV_065317,Koshi,2023,December,Crop Burning,5,4.83
EV_079740,Koshi,2019,August,Crop Burning,5,4.84
EV_039424,Koshi,2019,April,Crop Burning,5,0.45
EV_092094,Koshi,2025,December,Crop Burning,5,4.38
EV_056983,Koshi,2023,May,Crop Burning,5,2.8
EV_051268,Koshi,2025,May,Factory Emission,5,4.41
EV_052431,Koshi,2024,September,Crop Burning,5,4.44
EV_003356,Koshi,2022,August,Factory Emission,5,4.1
EV_047314,Koshi,2025,April,Dust Storm,5,3.0
EV_085166,Koshi,2023,April,Construction,5,3.94
EV_075487,Koshi,2024,January,Dust Storm,5,4.25
EV_065703,Koshi,2026,March,Crop Burning,5,1.25
EV_032213,Koshi,2023,February,Crop Burning,5,3.44
EV_053954,Koshi,2023,May,Dust Storm,5,0.8
EV_086268,Koshi,2023,October,Forest Fire,5,2.67
EV_074660,Koshi,2020,January,Crop Burning,5,1.38
EV_086913,Koshi,2019,January,Dust Storm,5,2.56
EV_066880,Koshi,2025,July,Forest Fire,5,1.65
EV_070437,Koshi,2019,August,Factory Emission,5,2.56
EV_055399,Koshi,2020,September,Crop Burning,5,0.25
EV_084552,Koshi,2022,November,Forest Fire,5,2.12
EV_081857,Koshi,2023,May,Factory Emission,5,3.78
EV_005081,Koshi,2022,August,Forest Fire,5,0.19
EV_092579,Koshi,2020,October,Forest Fire,5,2.04
EV_081666,Koshi,2026,September,Forest Fire,5,0.74
EV_062561,Koshi,2024,April,Factory Emission,5,0.31
EV_065739,Koshi,2024,September,Forest Fire,5,0.43
EV_033561,Koshi,2024,February,Forest Fire,5,1.46
EV_005304,Koshi,2023,March,Crop Burning,5,3.53
EV_007158,Koshi,2022,August,Factory Emission,5,1.68
EV_053815,Koshi,2019,March,Forest Fire,5,0.89
EV_090883,Koshi,2021,August,Construction,5,2.19
EV_018579,Koshi,2024,August,Forest Fire,5,0.32
EV_057110,Koshi,2020,September,Forest Fire,5,3.66
EV_037105,Koshi,2020,September,Construction,5,4.51
EV_085734,Koshi,2022,December,Construction,5,3.85
EV_051862,Koshi,2025,October,Construction,5,0.71
EV_044535,Koshi,2019,June,Crop Burning,5,0.52
EV_049836,Koshi,2019,September,Forest Fire,5,3.21
EV_083294,Koshi,2021,January,Forest Fire,5,2.66
EV_011399,Koshi,2021,August,Forest Fire,5,1.64
EV_051554,Koshi,2025,October,Factory Emission,5,0.63
EV_042774,Koshi,2020,June,Forest Fire,5,2.81
EV_013636,Koshi,2022,January,Construction,5,0.99
EV_038934,Koshi,2020,March,Construction,5,4.01
EV_080458,Koshi,2019,June,Construction,5,2.68
EV_068847,Koshi,2020,January,Construction,5,4.37
EV_047436,Koshi,2019,April,Forest Fire,5,3.74
EV_034203,Koshi,2020,October,Construction,5,2.73
EV_053197,Koshi,2019,February,Dust Storm,5,0.14
EV_032909,Koshi,2025,March,Dust Storm,5,3.93
EV_073781,Koshi,2021,September,Dust Storm,5,2.44
EV_017302,Koshi,2019,January,Forest Fire,5,1.75
EV_059282,Koshi,2023,July,Construction,5,4.99
EV_071961,Koshi,2019,November,Construction,5,1.59
EV_064451,Koshi,2025,July,Forest Fire,5,3.81
EV_003490,Koshi,2024,July,Forest Fire,5,2.32
EV_045426,Koshi,2021,June,Construction,5,4.59
EV_064174,Koshi,2024,May,Crop Burning,5,4.67
EV_048795,Koshi,2025,October,Crop Burning,5,2.37
EV_067024,Koshi,2020,December,Dust Storm,5,3.97
EV_040516,Koshi,2022,November,Crop Burning,5,1.57
EV_017704,Koshi,2025,December,Dust Storm,5,4.8
EV_041339,Koshi,2021,July,Factory Emission,5,4.0
EV_069922,Koshi,2020,May,Factory Emission,5,0.98
EV_066204,Koshi,2024,August,Dust Storm,5,0.24
EV_039092,Koshi,2024,February,Forest Fire,5,4.5
EV_044799,Koshi,2020,July,Forest Fire,5,3.63
EV_088528,Koshi,2020,June,Factory Emission,5,3.31
EV_020087,Koshi,2024,February,Construction,5,3.74
EV_032053,Koshi,2023,May,Factory Emission,5,4.08
EV_027066,Koshi,2019,December,Factory Emission,5,1.59
EV_002553,Koshi,2023,June,Factory Emission,5,2.07
EV_035106,Koshi,2026,February,Factory Emission,5,0.5
EV_006391,Koshi,2021,June,Crop Burning,5,1.61
EV_003294,Koshi,2022,August,Factory Emission,5,2.24
EV_054462,Koshi,2022,October,Construction,5,1.3
EV_014506,Koshi,2024,August,Forest Fire,5,0.9
EV_054864,Koshi,2024,March,Construction,5,2.69
EV_052862,Koshi,2022,January,Factory Emission,5,3.33
EV_057335,Koshi,2026,December,Construction,5,2.15
EV_012037,Koshi,2024,January,Crop Burning,5,1.54
EV_077126,Koshi,2022,April,Factory Emission,5,4.69
EV_015478,Koshi,2020,July,Factory Emission,5,3.3
EV_038321,Koshi,2026,March,Dust Storm,5,0.42
EV_008456,Koshi,2022,January,Construction,5,3.24
EV_026761,Koshi,2021,September,Dust Storm,5,1.31
EV_061601,Koshi,2025,August,Dust Storm,5,1.95
EV_089236,Koshi,2022,November,Factory Emission,5,3.45
EV_062244,Koshi,2021,December,Factory Emission,5,2.46
EV_006110,Koshi,2020,September,Factory Emission,5,3.9
EV_049331,Koshi,2024,November,Construction,5,1.89
EV_010515,Koshi,2026,May,Forest Fire,5,1.69
EV_093402,Koshi,2026,February,Factory Emission,5,1.81
EV_038061,Koshi,2020,April,Crop Burning,5,4.04
EV_032840,Koshi,2025,December,Construction,5,0.65
EV_006572,Koshi,2020,May,Dust Storm,5,3.55
EV_027562,Koshi,2021,June,Forest Fire,5,0.85
EV_076623,Koshi,2022,October,Crop Burning,5,0.69
EV_052563,Koshi,2025,January,Crop Burning,5,2.93
EV_034595,Koshi,2022,December,Construction,5,0.84
EV_038943,Koshi,2023,April,Forest Fire,5,0.86
EV_022065,Koshi,2023,January,Forest Fire,5,2.66
EV_044893,Koshi,2020,March,Factory Emission,5,3.7
EV_073088,Koshi,2023,January,Factory Emission,5,2.57
EV_033564,Koshi,2024,August,Forest Fire,5,1.48
EV_073571,Koshi,2021,November,Dust Storm,5,3.68
EV_076047,Koshi,2022,March,Factory Emission,5,3.18
EV_011144,Koshi,2022,August,Factory Emission,5,4.12
EV_014090,Koshi,2026,December,Factory Emission,5,4.22
EV_074382,Koshi,2019,June,Forest Fire,5,2.34
EV_067226,Koshi,2025,November,Forest Fire,5,1.83
EV_056023,Koshi,2021,March,Factory Emission,5,1.64
EV_052068,Koshi,2025,May,Factory Emission,5,4.93
EV_067709,Koshi,2022,September,Crop Burning,5,2.9
EV_076024,Koshi,2020,June,Construction,5,3.96
EV_032305,Koshi,2025,July,Forest Fire,5,4.67
EV_025628,Koshi,2021,August,Factory Emission,5,2.92
EV_094095,Koshi,2020,April,Factory Emission,5,3.81
EV_048713,Koshi,2025,April,Crop Burning,5,0.23
EV_048429,Koshi,2020,May,Crop Burning,5,4.18
EV_083656,Koshi,2025,March,Forest Fire,5,1.46
EV_022726,Koshi,2026,August,Forest Fire,5,0.26
EV_080082,Koshi,2023,April,Factory Emission,5,1.05
EV_091387,Koshi,2019,March,Crop Burning,5,0.68
EV_079331,Koshi,2024,April,Forest Fire,5,0.48
EV_011297,Koshi,2020,May,Dust Storm,5,1.2
EV_055895,Koshi,2023,September,Crop Burning,5,1.78
EV_099711,Koshi,2022,September,Forest Fire,5,2.42
EV_051818,Koshi,2026,July,Forest Fire,5,3.12
EV_076924,Koshi,2019,September,Forest Fire,5,2.03
EV_020576,Koshi,2025,October,Factory Emission,5,4.85
EV_059112,Koshi,2020,May,Dust Storm,5,0.73
EV_009509,Koshi,2025,October,Forest Fire,5,3.31
EV_064988,Koshi,2025,April,Crop Burning,5,1.04
EV_090281,Koshi,2024,October,Forest Fire,5,4.49
EV_008464,Koshi,2019,November,Factory Emission,5,2.63
EV_036058,Koshi,2019,June,Dust Storm,5,1.02
EV_036246,Koshi,2026,February,Dust Storm,5,3.67
EV_002015,Koshi,2019,January,Dust Storm,5,2.59
EV_014443,Koshi,2025,October,Construction,5,4.0
EV_071522,Koshi,2019,February,Crop Burning,5,4.68
EV_040383,Koshi,2026,June,Factory Emission,5,4.81
EV_047228,Koshi,2020,March,Dust Storm,5,2.84
EV_077190,Koshi,2019,August,Dust Storm,5,0.67
EV_092065,Koshi,2023,September,Forest Fire,5,3.72
EV_073126,Koshi,2022,September,Dust Storm,5,4.38
EV_058593,Koshi,2019,September,Construction,5,2.65
EV_027308,Koshi,2022,December,Construction,5,2.91
EV_030066,Koshi,2025,August,Dust Storm,5,3.14
EV_036451,Koshi,2021,August,Dust Storm,5,5.0
EV_074746,Koshi,2025,December,Forest Fire,5,3.19
EV_051822,Koshi,2026,February,Forest Fire,5,3.83
EV_028720,Koshi,2025,December,Construction,5,0.19
EV_058360,Koshi,2022,July,Factory Emission,5,4.37
EV_013878,Koshi,2026,April,Forest Fire,5,1.96
EV_062006,Koshi,2023,April,Forest Fire,5,2.1
EV_089477,Koshi,2021,June,Factory Emission,5,3.43
EV_007966,Koshi,2025,May,Forest Fire,5,3.11
EV_053723,Koshi,2019,September,Construction,5,3.47
EV_051190,Koshi,2026,September,Forest Fire,5,1.83
EV_031664,Koshi,2024,October,Forest Fire,5,3.31
EV_084871,Koshi,2020,June,Construction,5,4.3
EV_097803,Koshi,2022,October,Forest Fire,5,4.48
EV_034365,Koshi,2023,February,Forest Fire,5,0.99
EV_015779,Koshi,2026,September,Forest Fire,5,3.94
EV_039562,Koshi,2021,December,Crop Burning,5,4.7
EV_055524,Koshi,2023,July,Crop Burning,5,4.53
EV_036080,Koshi,2022,February,Crop Burning,5,4.98
EV_045410,Koshi,2026,July,Forest Fire,5,1.2
EV_095236,Koshi,2024,November,Dust Storm,5,2.1
EV_002665,Koshi,2019,November,Forest Fire,5,1.56
EV_048689,Koshi,2023,April,Forest Fire,5,3.95
EV_002604,Koshi,2026,February,Forest Fire,5,1.23
EV_094593,Koshi,2021,February,Construction,5,0.93
EV_054236,Koshi,2022,March,Construction,5,1.11
EV_049123,Koshi,2026,August,Crop Burning,5,0.93
EV_065338,Koshi,2025,July,Factory Emission,5,4.84
EV_021002,Koshi,2025,July,Dust Storm,5,4.14
EV_061992,Koshi,2026,September,Crop Burning,5,2.49
EV_053717,Koshi,2024,February,Forest Fire,5,0.91
EV_062290,Koshi,2026,December,Forest Fire,5,1.13
EV_064083,Koshi,2022,December,Construction,5,2.97
EV_039925,Koshi,2021,October,Crop Burning,5,0.64
EV_013957,Koshi,2023,September,Crop Burning,5,2.27
EV_059684,Koshi,2024,May,Forest Fire,5,4.16
EV_044836,Koshi,2023,November,Crop Burning,5,4.78
EV_044695,Koshi,2024,August,Dust Storm,5,1.51
EV_052688,Koshi,2026,December,Forest Fire,5,3.07
EV_077129,Koshi,2019,July,Factory Emission,5,2.77
EV_050933,Koshi,2025,April,Factory Emission,5,3.15
EV_037284,Koshi,2019,July,Construction,5,1.42
EV_020529,Koshi,2021,February,Construction,5,4.45
EV_092931,Koshi,2023,April,Crop Burning,5,2.82
EV_042782,Koshi,2023,July,Factory Emission,5,0.14
EV_035409,Koshi,2020,July,Construction,5,1.07
EV_072761,Koshi,2023,January,Construction,5,0.55
EV_008387,Koshi,2019,May,Forest Fire,5,2.49
EV_003177,Koshi,2024,January,Construction,5,1.18
EV_016479,Koshi,2019,January,Construction,5,1.95
EV_018398,Koshi,2020,April,Forest Fire,5,1.12
EV_051215,Koshi,2020,June,Crop Burning,5,2.73
EV_030829,Koshi,2019,October,Factory Emission,5,1.31
EV_082792,Koshi,2020,May,Dust Storm,5,0.94
EV_054770,Koshi,2024,December,Forest Fire,5,3.55
EV_037012,Koshi,2023,May,Construction,5,3.85
EV_093465,Koshi,2021,March,Forest Fire,5,1.8
EV_063686,Koshi,2024,August,Forest Fire,5,0.37
EV_071671,Koshi,2019,June,Factory Emission,5,2.51
EV_018766,Koshi,2024,June,Dust Storm,5,0.9
EV_057465,Koshi,2022,April,Dust Storm,5,3.97
EV_056847,Koshi,2021,November,Forest Fire,5,4.32
EV_021673,Koshi,2020,October,Crop Burning,5,2.06
EV_076888,Koshi,2019,March,Construction,5,1.92
EV_019922,Koshi,2026,February,Factory Emission,5,2.78
EV_032690,Koshi,2024,January,Factory Emission,5,2.82
EV_082695,Koshi,2026,July,Dust Storm,5,4.38
EV_044442,Koshi,2025,August,Construction,5,0.31
EV_049570,Koshi,2019,December,Forest Fire,5,1.73
EV_099246,Koshi,2022,March,Forest Fire,5,4.67
EV_034066,Koshi,2026,February,Factory Emission,5,2.64
EV_067099,Koshi,2024,September,Factory Emission,5,3.94
EV_067513,Koshi,2019,August,Forest Fire,5,2.97
EV_010988,Koshi,2026,April,Factory Emission,5,3.59
EV_014255,Koshi,2020,October,Crop Burning,5,2.89
EV_057958,Koshi,2022,February,Dust Storm,5,0.89
EV_056776,Koshi,2022,January,Factory Emission,5,4.41
EV_067736,Koshi,2020,September,Forest Fire,5,3.12
EV_001473,Koshi,2019,December,Factory Emission,5,3.15
EV_004681,Koshi,2025,April,Crop Burning,5,4.65
EV_064865,Koshi,2020,August,Construction,5,2.69
EV_027107,Koshi,2025,August,Forest Fire,5,4.85
EV_014193,Koshi,2024,February,Construction,5,4.86
EV_058363,Koshi,2025,July,Factory Emission,5,1.65
EV_074335,Koshi,2025,June,Dust Storm,5,0.6
EV_033805,Koshi,2024,May,Factory Emission,5,4.16
EV_013749,Koshi,2019,January,Forest Fire,5,1.26
EV_054092,Koshi,2024,June,Dust Storm,5,2.0
EV_085184,Koshi,2025,November,Factory Emission,5,1.4
EV_048693,Koshi,2026,March,Crop Burning,5,2.11
EV_033449,Koshi,2020,March,Construction,5,1.97
EV_076510,Koshi,2019,May,Construction,5,3.82
EV_088093,Koshi,2019,June,Crop Burning,5,1.76
EV_024686,Koshi,2023,August,Construction,5,0.38
EV_022793,Koshi,2025,June,Crop Burning,5,0.34
EV_006244,Koshi,2024,January,Crop Burning,5,0.49
EV_031682,Koshi,2022,February,Construction,5,3.76
EV_089156,Koshi,2020,May,Factory Emission,5,4.09
EV_017382,Koshi,2019,September,Factory Emission,5,1.59
EV_073171,Koshi,2024,April,Factory Emission,5,0.96
EV_091008,Koshi,2021,November,Dust Storm,5,1.56
EV_023874,Koshi,2026,July,Factory Emission,5,2.22
EV_013582,Koshi,2024,October,Crop Burning,5,4.8
EV_063014,Koshi,2019,February,Crop Burning,5,4.75
EV_059686,Koshi,2021,April,Factory Emission,5,2.89
EV_026516,Koshi,2026,October,Dust Storm,5,0.71
EV_060172,Koshi,2019,August,Dust Storm,5,4.67
EV_067704,Koshi,2026,June,Construction,5,1.93
EV_006151,Koshi,2021,June,Construction,5,0.4
EV_068354,Koshi,2020,November,Construction,5,1.21
EV_016910,Koshi,2020,July,Crop Burning,5,0.86
EV_071689,Koshi,2020,July,Forest Fire,5,4.56
EV_036602,Koshi,2020,May,Forest Fire,5,0.95
EV_055471,Koshi,2022,June,Crop Burning,5,3.1
EV_050891,Koshi,2019,April,Forest Fire,5,3.09
EV_037874,Koshi,2020,April,Dust Storm,5,2.2
EV_027337,Koshi,2022,June,Forest Fire,5,3.83
EV_037016,Koshi,2025,September,Construction,5,1.79
EV_001906,Koshi,2019,October,Dust Storm,5,2.51
EV_074846,Koshi,2023,May,Crop Burning,5,1.79
EV_085850,Koshi,2026,December,Dust Storm,5,2.27
EV_030687,Koshi,2022,September,Crop Burning,5,3.94
EV_050851,Koshi,2024,May,Factory Emission,5,3.9
EV_038222,Koshi,2022,February,Forest Fire,5,1.67
EV_018153,Koshi,2026,January,Crop Burning,5,4.36
EV_066960,Koshi,2025,January,Dust Storm,5,2.24
EV_032150,Koshi,2025,January,Crop Burning,5,3.92
EV_098232,Koshi,2022,December,Dust Storm,5,1.15
EV_047674,Koshi,2025,April,Forest Fire,5,0.58
EV_033480,Koshi,2022,July,Crop Burning,5,4.43
EV_002593,Koshi,2025,October,Forest Fire,5,0.23
EV_050447,Koshi,2025,June,Factory Emission,5,2.18
EV_007643,Koshi,2021,October,Factory Emission,5,0.98
EV_003115,Koshi,2020,November,Dust Storm,5,4.71
EV_020592,Koshi,2024,October,Dust Storm,5,0.23
EV_016480,Koshi,2025,December,Dust Storm,5,3.39
EV_034339,Koshi,2020,January,Construction,5,1.03
EV_045896,Koshi,2020,December,Crop Burning,5,0.11
EV_001974,Koshi,2026,March,Crop Burning,5,3.9
EV_058536,Koshi,2026,February,Crop Burning,5,0.53
EV_075155,Koshi,2026,September,Dust Storm,5,2.34
EV_056474,Koshi,2023,November,Forest Fire,5,4.19
EV_084768,Koshi,2025,June,Crop Burning,5,0.83
EV_090590,Koshi,2025,August,Construction,5,2.61
EV_078898,Koshi,2026,July,Construction,5,0.35
EV_083814,Koshi,2019,August,Factory Emission,5,2.4
EV_076040,Koshi,2023,September,Construction,5,0.27
EV_011154,Koshi,2024,February,Construction,5,4.7
EV_019543,Koshi,2026,January,Crop Burning,5,4.6
EV_021826,Koshi,2019,February,Forest Fire,5,2.33
EV_017243,Koshi,2022,June,Factory Emission,5,2.06
EV_038536,Koshi,2025,May,Factory Emission,5,2.85
EV_034556,Koshi,2023,July,Factory Emission,5,0.74
EV_032199,Koshi,2026,May,Forest Fire,5,0.69
EV_031848,Koshi,2019,July,Dust Storm,5,3.82
EV_058701,Koshi,2026,September,Factory Emission,5,3.21
EV_071515,Koshi,2019,September,Construction,5,1.42
EV_042624,Koshi,2022,July,Crop Burning,5,4.37
EV_011654,Koshi,2022,September,Forest Fire,5,4.7
EV_068028,Koshi,2024,August,Dust Storm,5,1.9
EV_046514,Koshi,2026,July,Crop Burning,5,3.96
EV_048122,Koshi,2023,September,Construction,5,3.93
EV_036758,Koshi,2024,December,Dust Storm,5,3.31
EV_020391,Koshi,2024,October,Dust Storm,5,0.78
EV_068347,Koshi,2021,July,Crop Burning,5,3.94
EV_089502,Koshi,2020,December,Construction,5,2.06
EV_027409,Koshi,2024,May,Crop Burning,5,3.56
EV_081971,Koshi,2019,December,Factory Emission,5,0.87
EV_097381,Koshi,2022,April,Crop Burning,5,3.11
EV_085577,Koshi,2026,November,Crop Burning,5,3.93
EV_031810,Koshi,2019,October,Forest Fire,5,2.08
EV_071974,Koshi,2021,March,Construction,5,4.97
EV_096066,Koshi,2019,November,Construction,5,0.15
EV_068055,Koshi,2022,December,Forest Fire,5,0.94
EV_096282,Koshi,2022,August,Crop Burning,5,0.61
EV_051656,Koshi,2024,March,Crop Burning,5,1.61
EV_061308,Koshi,2022,June,Factory Emission,5,0.66
EV_084169,Koshi,2026,July,Factory Emission,5,2.32
EV_046362,Koshi,2023,June,Forest Fire,5,3.57
EV_028410,Koshi,2019,October,Forest Fire,5,4.96
EV_003451,Koshi,2024,January,Crop Burning,5,0.42
EV_022633,Koshi,2020,November,Dust Storm,5,2.83
EV_035492,Koshi,2019,September,Factory Emission,5,2.47
EV_084640,Koshi,2024,September,Crop Burning,5,2.68
EV_060086,Koshi,2019,September,Crop Burning,5,1.63
EV_007307,Koshi,2025,September,Crop Burning,5,1.41
EV_047892,Koshi,2023,November,Forest Fire,5,0.22
EV_036441,Koshi,2024,November,Forest Fire,5,2.35
EV_028016,Koshi,2021,September,Factory Emission,5,4.01
EV_018503,Koshi,2020,July,Factory Emission,5,3.14
EV_062187,Koshi,2025,July,Construction,5,3.79
EV_079094,Koshi,2019,May,Forest Fire,5,4.56
EV_006748,Koshi,2026,March,Factory Emission,5,2.33
EV_082618,Koshi,2022,July,Crop Burning,5,1.9
EV_071602,Koshi,2026,September,Crop Burning,5,1.71
EV_075425,Koshi,2023,December,Construction,5,0.41
EV_080138,Koshi,2024,September,Dust Storm,5,4.89
EV_059568,Koshi,2019,September,Dust Storm,5,1.25
EV_058534,Koshi,2022,November,Factory Emission,5,1.23
EV_054847,Koshi,2023,July,Dust Storm,5,1.13
EV_083843,Koshi,2022,November,Construction,5,1.5
EV_082102,Koshi,2021,March,Factory Emission,5,1.48
EV_017629,Koshi,2023,April,Construction,5,1.88
EV_049894,Koshi,2022,April,Forest Fire,5,0.47
EV_098218,Koshi,2019,October,Factory Emission,5,0.83
EV_040387,Koshi,2020,December,Construction,5,0.59
EV_037064,Koshi,2024,September,Forest Fire,5,4.98
EV_004568,Koshi,2022,March,Crop Burning,5,3.3
EV_038534,Koshi,2022,October,Dust Storm,5,0.96
EV_021524,Koshi,2020,November,Construction,5,3.27
EV_063823,Koshi,2026,May,Construction,5,2.45
EV_075208,Koshi,2024,March,Factory Emission,5,2.4
EV_031871,Koshi,2021,February,Crop Burning,5,1.76
EV_036780,Koshi,2021,January,Construction,5,1.43
EV_014828,Koshi,2022,June,Factory Emission,5,0.7
EV_070290,Koshi,2024,February,Crop Burning,5,0.11
EV_063122,Koshi,2023,July,Crop Burning,5,3.53
EV_015881,Koshi,2020,December,Construction,5,0.33
EV_093972,Koshi,2019,June,Construction,5,4.89
EV_003065,Koshi,2023,May,Crop Burning,5,1.27
EV_025630,Koshi,2024,July,Factory Emission,5,0.16
EV_006994,Koshi,2022,February,Forest Fire,5,2.81
EV_039635,Koshi,2019,December,Dust Storm,5,3.33
EV_003231,Koshi,2020,May,Construction,5,0.83
EV_054436,Koshi,2021,October,Construction,5,3.85
EV_039372,Koshi,2020,June,Dust Storm,5,1.26
EV_013427,Koshi,2025,November,Crop Burning,5,0.75
EV_078281,Koshi,2022,August,Construction,5,0.34
EV_091711,Koshi,2019,July,Crop Burning,5,0.72
EV_023338,Koshi,2020,February,Forest Fire,5,1.23
EV_041051,Koshi,2021,April,Crop Burning,5,2.36
EV_040566,Koshi,2023,June,Forest Fire,5,3.96
EV_074770,Koshi,2022,March,Crop Burning,5,2.76
EV_077508,Koshi,2026,September,Crop Burning,5,1.37
EV_010868,Koshi,2026,February,Crop Burning,5,0.46
EV_049795,Koshi,2020,August,Crop Burning,5,4.82
EV_082078,Koshi,2025,July,Construction,5,4.96
EV_092631,Koshi,2019,March,Factory Emission,5,1.39
EV_048225,Koshi,2024,July,Crop Burning,5,4.76
EV_053647,Koshi,2019,April,Factory Emission,5,2.82
EV_028545,Koshi,2019,June,Construction,5,2.42
EV_016491,Koshi,2024,May,Crop Burning,5,3.0
EV_004979,Koshi,2024,August,Factory Emission,5,3.73
EV_074057,Koshi,2022,May,Factory Emission,5,0.97
EV_075907,Koshi,2024,September,Forest Fire,5,4.13
EV_054508,Koshi,2026,March,Construction,5,1.62
EV_094182,Koshi,2019,October,Crop Burning,5,1.77
EV_026972,Koshi,2024,November,Construction,5,1.03
